number,value,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_min_data_in_leaf,params_od_wait,params_random_strength,user_attrs_best_iteration,user_attrs_valid_corr,user_attrs_valid_mae,user_attrs_valid_r2,user_attrs_valid_rmse,user_attrs_valid_spearman_corr,user_attrs_valid_weighted_rmse_diagnostic_only,state
36,1.5058553286964391,1.6809736976906637,254,4,2169,6.300691741323054,0.03301812917879515,22,188,3.8429814830862825,527,0.7931995016402668,1.1983160364730117,0.6287554971008714,1.5058553286964391,0.7878322596251458,1.5064614380734265,COMPLETE
37,1.5004185603348654,0.965857213620362,64,3,2333,9.430371001771837,0.05800701066393825,28,192,6.851699147851867,333,0.7946822693586505,1.1978486221796316,0.6314313541347232,1.5004185603348654,0.7900451505885266,1.5020997871142203,COMPLETE
38,1.5045713612822014,0.9660491671537033,64,8,2442,15.47151260794938,0.05084120561474049,27,213,8.37031886488338,501,0.7939108714479196,1.1944026715719904,0.6293883103875297,1.5045713612822014,0.7875833520688965,1.506562866074062,COMPLETE
39,1.5022868955738191,0.06311289338231019,64,4,647,19.80536682823247,0.06020159569711728,33,190,7.253404660088101,362,0.7944020672034957,1.1994054813968653,0.6305128923948633,1.5022868955738191,0.787358016817332,1.5020765640978397,COMPLETE
40,1.5173748700609386,2.11304377986656,64,5,2758,9.969973867034449,0.08060278974338708,38,220,9.941532155380596,221,0.7900615976368619,1.2043129061555236,0.6230538552040743,1.5173748700609386,0.7845452125157678,1.5195475229543982,COMPLETE
41,1.5006000240170445,5.141444835474936,64,3,1864,10.341324075018548,0.039690295144289206,29,160,6.488488432106654,460,0.7946458370219638,1.1963445921867184,0.6313421978555425,1.5006000240170445,0.7893046751253345,1.5009823625104097,COMPLETE
42,1.496429186559535,5.602863779920043,64,3,1871,8.948659147466145,0.04215183400308599,28,148,6.4913374988203945,545,0.796064384865167,1.1905953304576082,0.6333886791174371,1.496429186559535,0.7903147974143833,1.4960691051340773,COMPLETE
43,1.5022211932631293,7.66167925264151,64,3,1370,13.028736942128086,0.06119094567511312,32,150,7.686513933180594,498,0.7944330051007473,1.1880217070769197,0.6305452106237635,1.5022211932631293,0.7869903941950385,1.5015715361770179,COMPLETE
44,1.501354871127057,9.85035830093138,64,4,1684,24.640761434154655,0.042745836892713544,21,193,6.009584776488672,455,0.7945850431330137,1.1906843384214856,0.6309712125646362,1.501354871127057,0.7875505905606903,1.5006942022902228,COMPLETE
45,1.504001110436868,5.9210843118837175,64,3,2040,9.146195259660898,0.05741550375586291,17,108,7.123379187208674,415,0.793748193383848,1.2023885794084288,0.6296691898249636,1.504001110436868,0.7888308863295523,1.505168097716256,COMPLETE
46,1.5021605266171636,0.9677563498760735,64,3,2360,6.32381947531237,0.06983560647646857,27,235,7.9919574233939885,368,0.7943338153275067,1.1927929505800796,0.630575050610612,1.5021605266171636,0.7880324789311176,1.502748027375995,COMPLETE
47,1.5068054700971878,0.6045440403904103,32,4,2262,7.132683302163258,0.018989215836993676,25,143,5.763786329898189,889,0.7929695811268206,1.195203125145423,0.628286865025987,1.5068054700971878,0.7868383364853875,1.5078210611296128,COMPLETE
48,1.4977887859734613,7.226818946850198,64,3,1555,16.414283214247273,0.04645869634318535,36,205,6.867459920452984,658,0.7956339585220517,1.1907155307484578,0.6327221979026998,1.4977887859734613,0.7894066099066878,1.4991375681258547,COMPLETE
