year,player_key,first_name,last_name,full_name,position,position_group,height,weight,stars,rating,transfer_rating,high_school_rating,transfer_rank,high_school_rank,position_rank,state_rank,eligibility_type,eligibility_years,status,institution_status,transfer_date,transfer_commit_date,source_school,source_institution_key,source_school_root_path,destination_school,destination_institution_key,destination_school_root_path,destination_transferred,destination_options_count,player_profile_url,avatar_url,last_update_date,source
2022,46055281,Boubacar,Coulibaly,Boubacar Coulibaly,C,Center,6-10,210,3.0,0.89,,0.89,,201.0,41.0,25.0,Immediate,,Committed,HS,2022-05-09T18:44:13Z,,USC,24257,https://247sports.com/college/usc,Pepperdine,24347.0,https://247sports.com/college/pepperdine,True,1.0,https://247sports.com/player/boubacar-coulibaly-46055281/college-258872,https://s3media.247sports.com/Uploads/Assets/975/288/9288975.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46056541,John,Camden,John Camden,SF,Forward,6-7,195,3.0,0.88,,0.88,,201.0,40.0,3.0,Immediate,,Committed,HS,2022-04-27T18:40:47Z,,Memphis,24053,https://247sports.com/college/memphis,Virginia Tech,24017.0,https://247sports.com/college/virginia-tech,True,1.0,https://247sports.com/player/john-camden-46056541/college-273092,https://s3media.247sports.com/Uploads/Assets/622/4/11004622.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,90322,DJ,Burns Jr.,DJ Burns Jr.,C,Center,6-9,272,3.0,0.89,,0.89,,202.0,27.0,5.0,Immediate,,Committed,HS,2022-05-11T17:25:03Z,,Winthrop,24372,https://247sports.com/college/winthrop,NC State,24015.0,https://247sports.com/college/north-carolina-state,True,1.0,https://247sports.com/player/dj-burns-jr-90322/college-244145,https://s3media.247sports.com/Uploads/Assets/949/72/11072949.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46055631,Braxton,Meah,Braxton Meah,C,Center,7-0,230,3.0,0.89,,0.89,,202.0,42.0,26.0,Immediate,,Committed,HS,2022-05-03T02:26:41Z,,Fresno State,24118,https://247sports.com/college/fresno-state,Washington,24094.0,https://247sports.com/college/washington,True,1.0,https://247sports.com/player/braxton-meah-46055631/college-259128,https://s3media.247sports.com/Uploads/Assets/80/61/11061080.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46085231,Eduardo,Andre,Eduardo Andre,C,Center,6-10,220,3.0,0.89,,0.89,,203.0,43.0,11.0,Immediate,,Committed,HS,2022-04-27T18:50:03Z,,Nebraska,24025,https://247sports.com/college/nebraska,Fresno State,24118.0,https://247sports.com/college/fresno-state,True,1.0,https://247sports.com/player/eduardo-andre-46085231/college-258748,https://s3media.247sports.com/Uploads/Assets/517/993/10993517.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,86019,TJ,Moss,TJ Moss,SG,Guard,6-4,195,3.0,0.89,,0.89,,205.0,40.0,6.0,Immediate,,Committed,HS,2022-04-18T05:00:00Z,2022-04-18T05:00:00Z,McNeese,24234,https://247sports.com/college/mcneese-state,Detroit Mercy,24336.0,https://247sports.com/college/detroit,True,1.0,https://247sports.com/player/tj-moss-86019/college-298168,https://s3media.247sports.com/Uploads/Assets/506/11/10011506.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46080594,Nick,Farrar,Nick Farrar,PF,Forward,6-7,255,3.0,0.89,,0.89,,206.0,45.0,7.0,Immediate,,Committed,HS,2022-04-11T05:00:00Z,2022-04-11T05:00:00Z,College of Charleston,24353,https://247sports.com/college/cofc,UNC Wilmington,24333.0,https://247sports.com/college/uncw,True,1.0,https://247sports.com/player/nick-farrar-46080594/college-305259,https://s3media.247sports.com/Uploads/Assets/293/528/9528293.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,91812,Erik,Stevenson,Erik Stevenson,SG,Guard,6-4,180,3.0,0.89,,0.89,,206.0,41.0,3.0,Immediate,,Committed,HS,2022-04-03T21:04:56Z,,South Carolina,24105,https://247sports.com/college/south-carolina,West Virginia,24038.0,https://247sports.com/college/west-virginia,True,1.0,https://247sports.com/player/erik-stevenson-91812/college-264683,https://s3media.247sports.com/Uploads/Assets/936/314/10314936.png,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46049730,Max,Amadasun,Max Amadasun,C,Center,6-10,230,3.0,0.89,,0.89,,207.0,46.0,5.0,Immediate,,Committed,HS,2022-05-16T19:12:16Z,,Pittsburgh,24034,https://247sports.com/college/pittsburgh,St. Bonaventure,24322.0,https://247sports.com/college/saint-bonaventure,True,1.0,https://247sports.com/player/max-amadasun-46049730/college-258622,https://s3media.247sports.com/Uploads/Assets/196/242/9242196.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46057141,Matthew,Mors,Matthew Mors,PF,Forward,6-7,220,3.0,0.88,,0.88,,210.0,36.0,1.0,Immediate,,Committed,HS,2022-04-08T05:00:00Z,2022-04-08T05:00:00Z,Wisconsin,24049,https://247sports.com/college/wisconsin,South Dakota State,24185.0,https://247sports.com/college/south-dakota-state,True,1.0,https://247sports.com/player/matthew-mors-46057141/college-272324,https://s3media.247sports.com/Uploads/Assets/245/207/9207245.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46036308,Mason,Forbes,Mason Forbes,PF,Forward,6-8,205,3.0,0.89,,0.89,,211.0,35.0,19.0,Immediate,,Committed,HS,2022-05-11T16:22:05Z,,Harvard,24167,https://247sports.com/college/harvard,Saint Mary's,24349.0,https://247sports.com/college/saint-marys,True,1.0,https://247sports.com/player/mason-forbes-46036308/college-280917,https://s3media.247sports.com/Uploads/Assets/252/83/11083252.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46094012,Andersson,Garcia,Andersson Garcia,SF,Forward,6-6,195,3.0,0.89,,0.89,,211.0,41.0,5.0,Immediate,,Committed,HS,2022-05-03T19:18:51Z,,Mississippi State,24104,https://247sports.com/college/mississippi-state,Texas A&M,24029.0,https://247sports.com/college/texas-am,True,1.0,https://247sports.com/player/andersson-garcia-46094012/college-253452,https://s3media.247sports.com/Uploads/Assets/94/57/11057094.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46080586,Yaya,Keita,Yaya Keita,C,Center,6-9,210,3.0,0.88,,0.88,,213.0,27.0,5.0,Immediate,,Entered,HS,2022-04-19T16:20:00Z,,Missouri,24024,https://247sports.com/college/missouri,,,,,0.0,https://247sports.com/player/yaya-keita-46080586/college-273122,https://s3media.247sports.com/Uploads/Assets/563/47/11047563.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,45572940,Isaiah,Thompson,Isaiah Thompson,PG,Guard,6-0,165,3.0,0.89,,0.89,,213.0,26.0,8.0,Immediate,,Entered,HS,2022-03-28T19:22:00Z,,Purdue,24048,https://247sports.com/college/purdue,,,,,0.0,https://247sports.com/player/isaiah-thompson-45572940/college-239000,https://s3media.247sports.com/Uploads/Assets/373/490/7490373.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,85109,Andrew,Platek,Andrew Platek,SG,Guard,6-4,200,3.0,0.89,,0.89,,213.0,37.0,5.0,Immediate,,Committed,HS,2022-03-01T19:12:48Z,,North Carolina,24014,https://247sports.com/college/north-carolina,Siena,24386.0,https://247sports.com/college/siena,True,1.0,https://247sports.com/player/andrew-platek-85109/college-207339,https://s3media.247sports.com/Uploads/Assets/540/998/9998540.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46035901,Che,Evans,Che Evans,SF,Forward,6-6,195,3.0,0.89,,0.89,,215.0,45.0,5.0,Immediate,,Entered,HS,2022-04-19T15:28:00Z,,UTEP,24061,https://247sports.com/college/utep,,,,,0.0,https://247sports.com/player/che-evans-46035901/college-279523,https://s3media.247sports.com/Uploads/Assets/379/827/4827379.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,89255,Riley,Battin,Riley Battin,C,Center,6-9,220,3.0,0.89,,0.89,,215.0,31.0,20.0,Immediate,,Entered,HS,2022-03-15T15:59:00Z,,Utah,24085,https://247sports.com/college/utah,,,,,0.0,https://247sports.com/player/riley-battin-89255/college-221818,https://s3media.247sports.com/Uploads/Assets/73/987/10987073.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46036494,Jay,Heath,Jay Heath,SG,Guard,6-3,180,3.0,0.89,,0.89,,219.0,33.0,3.0,Immediate,1.0,Committed,HS,2022-05-16T16:35:57Z,,Arizona State,24088,https://247sports.com/college/arizona-state,Georgetown,24210.0,https://247sports.com/college/georgetown,True,1.0,https://247sports.com/player/jay-heath-46036494/college-264690,https://s3media.247sports.com/Uploads/Assets/358/59/11059358.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46059525,Brayon,Freeman,Brayon Freeman,PG,Guard,6-2,180,3.0,0.88,,0.88,,220.0,33.0,2.0,Immediate,,Committed,HS,2022-04-16T05:00:00Z,2022-04-16T05:00:00Z,George Washington,24319,https://247sports.com/college/george-washington,Rhode Island,24149.0,https://247sports.com/college/rhode-island,True,1.0,https://247sports.com/player/brayon-freeman-46059525/college-278598,https://s3media.247sports.com/Uploads/Assets/613/10/11010613.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46057505,Gabe,Wiznitzer,Gabe Wiznitzer,PF,Forward,6-11,240,3.0,0.89,,0.89,,220.0,46.0,10.0,Immediate,,Entered,HS,2022-03-14T14:57:00Z,,Louisville,24033,https://247sports.com/college/louisville,,,,,0.0,https://247sports.com/player/gabe-wiznitzer-46057505/college-258610,https://s3media.247sports.com/Uploads/Assets/850/975/10975850.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46083718,Justin,Rochelin,Justin Rochelin,SG,Guard,6-4,175,3.0,0.88,,0.88,,222.0,45.0,20.0,Immediate,,Entered,HS,2022-03-22T14:53:00Z,,Arizona State,24088,https://247sports.com/college/arizona-state,Oregon State,24091.0,https://247sports.com/college/oregon-state,True,1.0,https://247sports.com/player/justin-rochelin-46083718/college-268533,https://s3media.247sports.com/Uploads/Assets/866/195/9195866.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,91430,Bryce,Golden,Bryce Golden,PF,Forward,6-9,220,3.0,0.89,,0.89,,224.0,39.0,6.0,Immediate,,Committed,HS,2022-04-11T18:47:17Z,,Butler,24214,https://247sports.com/college/butler,Loyola,24338.0,https://247sports.com/college/loyola,True,1.0,https://247sports.com/player/bryce-golden-91430/college-226837,https://s3media.247sports.com/Uploads/Assets/424/999/10999424.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46102326,Trent,Hudgens Jr.,Trent Hudgens Jr.,PG,Guard,6-0,163,3.0,0.89,,0.89,,226.0,29.0,12.0,Immediate,,Entered,HS,2022-04-30T05:00:00Z,2022-09-07T05:00:00Z,Northern Colorado,24131,https://247sports.com/college/northern-colorado,Arizona Christian,28415.0,,True,1.0,https://247sports.com/player/trent-hudgens-jr-46102326/college-305429,https://s3media.247sports.com/Uploads/Assets/719/794/9794719.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46076981,James,Rojas,James Rojas,SF,Forward,6-8,215,3.0,0.89,,0.89,,226.0,1.0,1.0,Immediate,,Committed,HS,2022-04-18T16:18:07Z,,Alabama,24096,https://247sports.com/college/alabama,Wichita State,24345.0,https://247sports.com/college/wichita-state,True,1.0,https://247sports.com/player/james-rojas-46076981/college-242944,https://s3media.247sports.com/Uploads/Assets/518/447/9447518.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46086124,Jalen,Scott,Jalen Scott,PG,Guard,6-2,165,3.0,0.88,,0.88,,227.0,34.0,11.0,Immediate,,Committed,HS,2022-05-18T16:42:21Z,,Colorado State,24080,https://247sports.com/college/colorado-state,South Plains College,24951.0,,True,1.0,https://247sports.com/player/jalen-scott-46086124/college-281336,https://s3media.247sports.com/Uploads/Assets/715/93/11093715.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46101774,Modestas,Kancleris,Modestas Kancleris,PF,Forward,6-8,195,3.0,0.89,,0.89,,229.0,47.0,2.0,Immediate,,Committed,HS,2022-04-28T20:16:22Z,,Creighton,24343,https://247sports.com/college/creighton,Cal State Bakersfield,24711.0,https://247sports.com/college/cal-state-bakersfield,True,1.0,https://247sports.com/player/modestas-kancleris-46101774/college-259192,https://s3media.247sports.com/Uploads/Assets/802/173/10173802.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46047985,Mike,Saunders,Mike Saunders,PG,Guard,6-0,165,3.0,0.89,,0.89,,231.0,32.0,3.0,Immediate,,Committed,HS,2022-04-02T22:46:38Z,,Cincinnati,24031,https://247sports.com/college/cincinnati,Utah,24085.0,https://247sports.com/college/utah,True,1.0,https://247sports.com/player/mike-saunders-46047985/college-258903,https://s3media.247sports.com/Uploads/Assets/608/602/9602608.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46050682,Trae,Hannibal,Trae Hannibal,PG,Guard,6-2,217,3.0,0.88,,0.88,,232.0,35.0,5.0,Immediate,,Committed,HS,2022-04-01T18:18:38Z,,Murray State,24202,https://247sports.com/college/murray-state,LSU,24102.0,https://247sports.com/college/lsu,True,1.0,https://247sports.com/player/trae-hannibal-46050682/college-278440,https://s3media.247sports.com/Uploads/Assets/588/4/11004588.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,45573130,Desi,Sills,Desi Sills,SG,Guard,6-1,196,3.0,0.88,,0.88,,233.0,36.0,3.0,Withdrawn,,Committed,HS,2022-06-14T18:10:07Z,,Kansas State,24023,https://247sports.com/college/kansas-state,Kansas State,24023.0,https://247sports.com/college/kansas-state,False,1.0,https://247sports.com/player/desi-sills-45573130/college-278935,https://s3media.247sports.com/Uploads/Assets/847/379/10379847.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46054886,Christian,Wright,Christian Wright,PG,Guard,6-3,185,3.0,0.88,,0.88,,233.0,36.0,15.0,Immediate,,Committed,HS,2022-05-02T20:55:05Z,,Georgia,24100,https://247sports.com/college/georgia,Oregon State,24091.0,https://247sports.com/college/oregon-state,True,1.0,https://247sports.com/player/christian-wright-46054886/college-268624,https://s3media.247sports.com/Uploads/Assets/89/70/11070089.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46058766,Jahari,Long,Jahari Long,PG,Guard,6-3,165,3.0,0.89,,0.89,,233.0,34.0,10.0,Immediate,,Committed,HS,2022-05-01T05:00:00Z,2022-05-01T05:00:00Z,Seton Hall,24310,https://247sports.com/college/seton-hall,Maryland,24012.0,https://247sports.com/college/maryland,True,1.0,https://247sports.com/player/jahari-long-46058766/college-259199,https://s3media.247sports.com/Uploads/Assets/857/706/8706857.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46057637,Jalen,Graham,Jalen Graham,C,Center,6-9,205,3.0,0.88,,0.88,,234.0,39.0,7.0,Immediate,1.0,Committed,HS,2022-04-07T20:23:16Z,,Arizona State,24088,https://247sports.com/college/arizona-state,Arkansas,24097.0,https://247sports.com/college/arkansas,True,1.0,https://247sports.com/player/jalen-graham-46057637/college-239580,https://s3media.247sports.com/Uploads/Assets/391/61/10061391.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46086224,Isaiah,Wilson,Isaiah Wilson,PG,Guard,6-0,165,3.0,0.89,,0.89,,235.0,36.0,6.0,Immediate,,Entered,HS,2022-03-23T16:49:00Z,2020-05-17T05:00:00Z,Richmond,24150,https://247sports.com/college/richmond,Winthrop,24372.0,https://247sports.com/college/winthrop,True,1.0,https://247sports.com/player/isaiah-wilson-46086224/college-281338,https://s3media.247sports.com/Uploads/Assets/735/93/11093735.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46049647,Jalen,Thomas,Jalen Thomas,C,Center,6-10,230,3.0,0.88,,0.88,,236.0,40.0,2.0,Immediate,1.0,Committed,HS,2022-04-27T22:19:01Z,,Georgia State,24332,https://247sports.com/college/georgia-state,Butler,24214.0,https://247sports.com/college/butler,True,1.0,https://247sports.com/player/jalen-thomas-46049647/college-237175,https://s3media.247sports.com/Uploads/Assets/879/437/9437879.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46118309,Elijah,Kennedy,Elijah Kennedy,SG,Guard,6-4,180,3.0,0.88,,0.88,,237.0,51.0,10.0,Immediate,,Committed,HS,2022-05-18T15:25:05Z,,Florida,24099,https://247sports.com/college/florida,Texas State,24240.0,https://247sports.com/college/texas-state,True,1.0,https://247sports.com/player/elijah-kennedy-46118309/college-273063,https://s3media.247sports.com/Uploads/Assets/311/508/10508311.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46086235,Robbie,Armbrester,Robbie Armbrester,SF,Forward,6-4,220,3.0,0.87,,0.87,,240.0,41.0,3.0,Immediate,,Committed,HS,2022-04-15T05:00:00Z,2022-04-15T05:00:00Z,Houston,24051,https://247sports.com/college/houston,Stephen F. Austin,24239.0,https://247sports.com/college/sfasu,True,1.0,https://247sports.com/player/robbie-armbrester-46086235/college-278393,https://s3media.247sports.com/Uploads/Assets/650/2/11002650.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46085640,Eric,Van Der Heijden,Eric Van Der Heijden,SF,Forward,6-9,205,3.0,0.87,,0.87,,241.0,42.0,9.0,Immediate,,Committed,HS,2022-04-01T05:00:00Z,2022-04-01T05:00:00Z,Ole Miss,24103,https://247sports.com/college/ole-miss,UNC Wilmington,24333.0,https://247sports.com/college/uncw,True,1.0,https://247sports.com/player/eric-van-der-heijden-46085640/college-273134,https://s3media.247sports.com/Uploads/Assets/503/631/9631503.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46056713,Jalyn,McCreary,Jalyn McCreary,PF,Forward,6-7,225,3.0,0.88,,0.88,,242.0,45.0,6.0,Immediate,,Committed,HS,2022-06-08T18:19:10Z,,South Florida,24036,https://247sports.com/college/south-florida,Mercer,24365.0,https://247sports.com/college/mercer,True,1.0,https://247sports.com/player/jalyn-mccreary-46056713/college-278279,https://s3media.247sports.com/Uploads/Assets/531/993/10993531.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46086186,Jalin,Billingsley,Jalin Billingsley,PF,Forward,6-7,195,3.0,0.87,,0.87,,246.0,47.0,8.0,Immediate,,Committed,HS,2022-05-03T18:40:34Z,,Georgetown,24210,https://247sports.com/college/georgetown,Eastern Michigan,24070.0,https://247sports.com/college/eastern-michigan,True,1.0,https://247sports.com/player/jalin-billingsley-46086186/college-273238,https://s3media.247sports.com/Uploads/Assets/632/318/9318632.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46058764,Selton,Miguel,Selton Miguel,SF,Forward,6-4,195,3.0,0.89,,0.89,,247.0,30.0,17.0,Immediate,,Committed,HS,2022-04-23T21:20:48Z,,Kansas State,24023,https://247sports.com/college/kansas-state,South Florida,24036.0,https://247sports.com/college/south-florida,True,1.0,https://247sports.com/player/selton-miguel-46058764/college-258679,https://s3media.247sports.com/Uploads/Assets/986/4/11004986.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,45572933,Makhel,Mitchell,Makhel Mitchell,C,Center,6-9,230,3.0,0.88,,0.88,,248.0,44.0,4.0,Immediate,,Committed,HS,2022-04-07T14:25:26Z,,Rhode Island,24149,https://247sports.com/college/rhode-island,Arkansas,24097.0,https://247sports.com/college/arkansas,True,1.0,https://247sports.com/player/makhel-mitchell-45572933/college-278436,https://s3media.247sports.com/Uploads/Assets/516/4/11004516.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46052885,Luke,Kasubke,Luke Kasubke,SG,Guard,6-5,185,3.0,0.89,,0.89,,249.0,32.0,7.0,Immediate,,Committed,HS,2022-04-29T20:46:00Z,,Kansas State,24023,https://247sports.com/college/kansas-state,Illinois State,24180.0,https://247sports.com/college/illinois-state,True,1.0,https://247sports.com/player/luke-kasubke-46052885/college-258676,https://s3media.247sports.com/Uploads/Assets/563/264/9264563.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46046571,Noah,Taitz,Noah Taitz,CG,Guard,6-3,185,3.0,0.89,,0.89,,250.0,33.0,4.0,Immediate,,Committed,HS,2022-04-19T05:00:00Z,2022-04-19T05:00:00Z,Stanford,24092,https://247sports.com/college/stanford,Loyola Marymount,24346.0,,True,1.0,https://247sports.com/player/noah-taitz-46046571/college-258870,https://s3media.247sports.com/Uploads/Assets/100/4/11004100.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46036680,Andre,Kelly,Andre Kelly,PF,Forward,6-7,235,3.0,0.88,,0.88,,250.0,42.0,24.0,Immediate,,Entered,HS,2022-04-15T20:51:00Z,,California,24089,https://247sports.com/college/california,,,,,0.0,https://247sports.com/player/andre-kelly-46036680/college-221794,https://s3media.247sports.com/Uploads/Assets/769/71/11071769.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46048027,Justin,Powell,Justin Powell,PG,Guard,6-6,197,3.0,0.89,,0.89,,251.0,34.0,3.0,Immediate,,Committed,HS,2022-06-07T17:21:34Z,,Tennessee,24106,https://247sports.com/college/tennessee,Washington State,24095.0,https://247sports.com/college/washington-state,True,1.0,https://247sports.com/player/justin-powell-46048027/college-264675,https://s3media.247sports.com/Uploads/Assets/456/680/10680456.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46058112,John,Ojiako,John Ojiako,PF,Forward,6-10,245,3.0,0.88,,0.88,,252.0,46.0,21.0,Immediate,,Committed,HS,2022-05-27T23:06:46Z,,Virginia Tech,24017,https://247sports.com/college/virginia-tech,George Mason,24331.0,https://247sports.com/college/george-mason,True,1.0,https://247sports.com/player/john-ojiako-46058112/college-240109,https://s3media.247sports.com/Uploads/Assets/81/187/10187081.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46047998,Adam,Thistlewood,Adam Thistlewood,SF,Forward,6-7,180,3.0,0.88,,0.88,,252.0,52.0,2.0,Immediate,,Committed,HS,2022-04-18T15:58:01Z,,Colorado State,24080,https://247sports.com/college/colorado-state,Colorado School of Mines,25506.0,,True,1.0,https://247sports.com/player/adam-thistlewood-46047998/college-279409,https://s3media.247sports.com/Uploads/Assets/628/43/11043628.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46100948,Sean,Durugordon,Sean Durugordon,SF,Forward,6-7,215,3.0,0.87,,0.87,,254.0,50.0,4.0,Immediate,,Committed,HS,2022-05-19T17:01:00Z,2022-05-19T17:01:00Z,Missouri,24024,https://247sports.com/college/missouri,Austin Peay,24198.0,https://247sports.com/college/austin-peay,True,1.0,https://247sports.com/player/sean-durugordon-46100948/college-273121,https://s3media.247sports.com/Uploads/Assets/85/987/10987085.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46040759,Keonte,Kennedy,Keonte Kennedy,SG,Guard,6-5,180,3.0,0.88,,0.88,,255.0,52.0,18.0,Immediate,,Committed,HS,2022-06-24T20:38:13Z,,UTEP,24061,https://247sports.com/college/utep,Memphis,24053.0,https://247sports.com/college/memphis,True,1.0,https://247sports.com/player/keonte-kennedy-46040759/college-279525,https://s3media.247sports.com/Uploads/Assets/490/47/11047490.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46057444,Alexis,Reyes,Alexis Reyes,SG,Guard,6-7,195,3.0,0.87,,0.87,,256.0,53.0,4.0,Immediate,,Committed,HS,2022-05-17T05:00:00Z,2022-05-17T05:00:00Z,East Carolina,24050,https://247sports.com/college/east-carolina,Quinnipiac,24357.0,https://247sports.com/college/quinnipiac,True,1.0,https://247sports.com/player/alexis-reyes-46057444/college-270282,https://s3media.247sports.com/Uploads/Assets/58/693/10693058.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,94193,Justin,Ahrens,Justin Ahrens,SF,Forward,6-5,181,3.0,0.88,,0.88,,256.0,53.0,7.0,Immediate,,Committed,HS,2022-05-16T16:10:48Z,,Ohio State,24046,https://247sports.com/college/ohio-state,Loyola Marymount,24346.0,,True,1.0,https://247sports.com/player/justin-ahrens-94193/college-221770,https://s3media.247sports.com/Uploads/Assets/225/187/10187225.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,94640,Emmitt,Matthews Jr.,Emmitt Matthews Jr.,SF,Forward,6-7,160,3.0,0.88,,0.88,,257.0,54.0,4.0,Immediate,1.0,Committed,HS,2022-04-29T20:53:00Z,,Washington,24094,https://247sports.com/college/washington,West Virginia,24038.0,https://247sports.com/college/west-virginia,True,1.0,https://247sports.com/player/emmitt-matthews-jr-94640/college-267924,https://s3media.247sports.com/Uploads/Assets/74/61/11061074.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46102234,Camron,McDowell,Camron McDowell,SG,Guard,6-5,185,3.0,0.87,,0.87,,257.0,54.0,17.0,Immediate,,Committed,HS,2022-04-26T20:16:14Z,,Georgia,24100,https://247sports.com/college/georgia,Jacksonville State,24201.0,https://247sports.com/college/jacksonville-state,True,1.0,https://247sports.com/player/camron-mcdowell-46102234/college-268622,https://s3media.247sports.com/Uploads/Assets/874/937/9937874.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46094905,Grant,Slatten,Grant Slatten,SG,Guard,6-5,192,3.0,0.87,,0.87,,258.0,55.0,6.0,Immediate,,Committed,HS,2022-04-21T16:17:47Z,,Ole Miss,24103,https://247sports.com/college/ole-miss,Tennessee Tech,24205.0,https://247sports.com/college/tennessee-tech,True,1.0,https://247sports.com/player/grant-slatten-46094905/college-273133,https://s3media.247sports.com/Uploads/Assets/772/991/10991772.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46049246,Lorne,Bowman,Lorne Bowman,PG,Guard,6-2,180,3.0,0.89,,0.89,,258.0,26.0,5.0,Immediate,,Committed,HS,2022-04-11T18:44:10Z,,Wisconsin,24049,https://247sports.com/college/wisconsin,Oakland,24395.0,https://247sports.com/college/oakland,True,1.0,https://247sports.com/player/lorne-bowman-46049246/college-258764,https://s3media.247sports.com/Uploads/Assets/863/173/10173863.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46042443,Ryan,Young,Ryan Young,PF,Forward,6-10,210,3.0,0.88,,0.88,,259.0,44.0,4.0,Immediate,,Committed,HS,2022-05-01T13:20:25Z,,Northwestern,24045,https://247sports.com/college/northwestern,Duke,24009.0,https://247sports.com/college/duke,True,1.0,https://247sports.com/player/ryan-young-46042443/college-221766,https://s3media.247sports.com/Uploads/Assets/541/358/5358541.JPG,2025-10-12T00:07:11Z,247sports_api_transfers
2022,46054935,Jayden,Stone,Jayden Stone,SG,Guard,6-3,175,3.0,0.89,,0.89,,259.0,27.0,4.0,Immediate,,Committed,HS,2022-04-27T19:45:11Z,,Grand Canyon,25241,,Detroit Mercy,24336.0,https://247sports.com/college/detroit,True,1.0,https://247sports.com/player/jayden-stone-46054935/college-279904,https://s3media.247sports.com/Uploads/Assets/232/61/11061232.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,45572941,Joe,Toussaint,Joe Toussaint,PG,Guard,6-0,165,3.0,0.88,,0.88,,260.0,33.0,6.0,Immediate,,Committed,HS,2022-04-11T17:34:56Z,,Iowa,24041,https://247sports.com/college/iowa,West Virginia,24038.0,https://247sports.com/college/west-virginia,True,1.0,https://247sports.com/player/joe-toussaint-45572941/college-278511,https://s3media.247sports.com/Uploads/Assets/25/375/8375025.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
2022,86699,Parker,Stewart,Parker Stewart,SG,Guard,6-5,185,3.0,0.87,,0.87,,261.0,44.0,3.0,Immediate,,Committed,HS,2022-04-27T18:21:23Z,,Indiana,24040,https://247sports.com/college/indiana,UT Martin,24206.0,https://247sports.com/college/tennessee-martin,True,1.0,https://247sports.com/player/parker-stewart-86699/college-278371,https://s3media.247sports.com/Uploads/Assets/100/2/11002100.jpg,2025-10-12T00:07:11Z,247sports_api_transfers
