player.avatar,player.eligibility.type,player.eligibility.years,player.endDate,player.firstName,player.height,player.highSchoolRank,player.highSchoolRating,player.institutionStatus,player.key,player.lastName,player.lastUpdateDate,player.playerProfileUrl,player.position,player.positionGroupKey,player.positionGroupName,player.positionKey,player.positionRank,player.rank,player.rankTrend,player.rating,player.starRating,player.startDate,player.stateRank,player.status,player.statusDate,player.transfer.destination,player.transfer.source.alternateAsset,player.transfer.source.defaultAsset,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.institutionRootPath,player.transfer.source.lightAsset,player.transfer.source.logo,player.transferCommitDateTime,player.transferDate,player.transferRank,player.transferRating,player.weight,year
https://s3media.247sports.com/Uploads/Assets/467/662/13662467.jpeg,Immediate,,2026-05-01T15:39:00Z,Afan,6-2,,,HS,46165712,Trnka,2026-06-06T03:00:10Z,https://247sports.com/player/afan-trnka-46165712/college-356552,CG,9,Guard,36,,,,,,2024-06-30T16:10:00Z,,Committed,2026-05-12T23:50:00Z,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/607/460/460607.png', 'institution': 'Southern Indiana', 'institutionKey': 24508, 'institutionRootPath': None, 'lightAsset': None, 'logo': None, 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png,https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png,UT Martin,24206,https://247sports.com/college/tennessee-martin,https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png,https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png,2026-05-12T23:50:00Z,2026-05-12T23:50:00Z,,,180,2026
https://s3media.247sports.com/Uploads/Assets/956/683/13683956.jpeg,Immediate,,2026-05-01T15:41:00Z,Noah,6-2,,,HS,46165968,Norgaard,2026-06-06T03:00:10Z,https://247sports.com/player/noah-norgaard-46165968/college-357513,CG,9,Guard,36,,,,,,2025-06-30T15:41:00Z,,Committed,2026-05-12T21:16:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/917/546/12546917.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/917/546/12546917.png', 'institution': 'Western Kentucky', 'institutionKey': 24116, 'institutionRootPath': 'https://247sports.com/college/western-kentucky', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/917/546/12546917.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/917/546/12546917.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png,https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png,UNC Greensboro,24352,https://247sports.com/college/uncg,https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png,https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png,2026-05-12T21:16:00Z,2026-05-12T21:16:00Z,,,195,2026
https://s3media.247sports.com/Uploads/Assets/734/739/13739734.jpeg,Immediate,,2026-05-01T18:13:00Z,Amar,6-7,,,HS,46166352,Amkou,2026-06-06T03:00:10Z,https://247sports.com/player/amar-amkou-46166352/college-358705,SF,10,Forward,33,,,,,,2024-06-30T15:58:00Z,,Committed,2026-05-12T19:18:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/821/395/13395821.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/817/395/13395817.png', 'institution': 'North Texas', 'institutionKey': 24114, 'institutionRootPath': 'https://247sports.com/college/north-texas', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/817/395/13395817.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/821/395/13395821.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/305/544/12544305.png,https://s3media.247sports.com/Uploads/Assets/305/544/12544305.png,Florida Atlantic,24110,https://247sports.com/college/florida-atlantic,https://s3media.247sports.com/Uploads/Assets/305/544/12544305.png,https://s3media.247sports.com/Uploads/Assets/305/544/12544305.png,2026-05-12T19:18:00Z,2026-05-12T19:18:00Z,,,215,2026
https://s3media.247sports.com/Uploads/Assets/369/863/13863369.jpeg,Immediate,,2026-05-01T18:51:00Z,Justin,6-0,,,HS,46167097,Monden,2026-06-06T03:00:10Z,https://247sports.com/player/justin-monden-46167097/college-359960,SG,9,Guard,32,,,,,,2025-06-30T19:00:00Z,,Committed,2026-05-12T18:52:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/342/617/12617342.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/345/617/12617345.png', 'institution': 'Indiana', 'institutionKey': 24040, 'institutionRootPath': 'https://247sports.com/college/indiana', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/345/617/12617345.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/342/617/12617342.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/963/649/4649963.png,https://s3media.247sports.com/Uploads/Assets/963/649/4649963.png,Maryland Eastern Shore,24360,https://247sports.com/college/umes,https://s3media.247sports.com/Uploads/Assets/767/826/7826767.png,https://s3media.247sports.com/Uploads/Assets/963/649/4649963.png,2026-05-12T18:52:00Z,2026-05-12T18:52:00Z,,,160,2026
https://s3media.247sports.com/Uploads/Assets/868/706/13706868.jpeg,Immediate,,2026-05-01T18:13:00Z,Joao,6-10,,,HS,46166184,Das Chagas,2026-06-06T03:00:10Z,https://247sports.com/player/joao-das-chagas-46166184/college-358335,C,11,Center,35,,,,,,2025-06-30T15:58:00Z,,Committed,2026-05-11T23:00:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/23/550/12550023.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/23/550/12550023.png', 'institution': 'Sacramento State', 'institutionKey': 24133, 'institutionRootPath': 'https://247sports.com/college/sacramento-state', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/23/550/12550023.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/23/550/12550023.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,UAB,24059,https://247sports.com/college/alabama-birmingham,https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,https://s3media.247sports.com/Uploads/Assets/341/544/12544341.png,2026-05-11T23:00:00Z,2026-05-11T23:00:00Z,,,250,2026
https://s3media.247sports.com/Uploads/Assets/935/866/13866935.jpg,Immediate,,2026-05-01T05:00:00Z,Terrance,6-8,,,HS,46167058,Dixon,2026-06-06T03:00:10Z,https://247sports.com/player/terrance-dixon-46167058/college-359878,PF,10,Forward,34,,,,,,2025-07-01T12:41:00Z,,Committed,2026-05-11T12:43:54Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/829/620/12620829.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/829/620/12620829.png', 'institution': 'Georgia State', 'institutionKey': 24332, 'institutionRootPath': 'https://247sports.com/college/georgia-state', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/829/620/12620829.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/829/620/12620829.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/467/550/12550467.png,https://s3media.247sports.com/Uploads/Assets/467/550/12550467.png,Southern,24248,https://247sports.com/college/southern,https://s3media.247sports.com/Uploads/Assets/467/550/12550467.png,https://s3media.247sports.com/Uploads/Assets/467/550/12550467.png,,2026-05-11T12:43:54Z,,,235,2026
https://s3media.247sports.com/Uploads/Assets/603/731/13731603.jpg,Immediate,,2026-05-01T05:00:00Z,Wilguens,6-6,,,HS,46129562,Exacte Jr.,2026-06-06T03:00:10Z,https://247sports.com/player/wilguens-exacte-jr-46129562/college-358609,SG,9,Guard,32,,,,,,2025-06-01T05:00:00Z,,Committed,2026-05-10T01:00:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/439/551/12551439.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/439/551/12551439.png', 'institution': ""Mount St. Mary's"", 'institutionKey': 24356, 'institutionRootPath': 'https://247sports.com/college/mount-st-marys', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/439/551/12551439.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/439/551/12551439.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/286/550/12550286.png,https://s3media.247sports.com/Uploads/Assets/286/550/12550286.png,Drake,24218,https://247sports.com/college/drake,https://s3media.247sports.com/Uploads/Assets/286/550/12550286.png,https://s3media.247sports.com/Uploads/Assets/286/550/12550286.png,2026-05-10T01:00:00Z,2026-05-10T01:00:00Z,,,230,2026
https://s3media.247sports.com/Uploads/Assets/257/697/13697257.jpg,Immediate,,2026-05-01T05:00:00Z,Amir,6-7,,,HS,46132710,Williams,2026-06-06T03:00:10Z,https://247sports.com/player/amir-williams-46132710/college-358118,SF,10,Forward,33,,,,,,2024-06-01T05:00:00Z,,Committed,2026-05-09T21:17:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/765/579/13579765.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/765/579/13579765.png', 'institution': 'West Georgia', 'institutionKey': 24254, 'institutionRootPath': '', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/765/579/13579765.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/765/579/13579765.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,Hofstra,24143,https://247sports.com/college/hofstra,https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,2026-05-09T21:17:00Z,2026-05-09T21:17:00Z,,,195,2026
https://s3media.247sports.com/Uploads/Assets/613/29/13029613.jpeg,Withdrawn,,2026-05-01T16:47:00Z,Kyle,6-4,,,HS,46157561,Marshall,2026-06-06T03:00:10Z,https://247sports.com/player/kyle-marshall-46157561/college-335756,SG,9,Guard,32,,,,,,2024-06-30T16:46:00Z,,Committed,2026-05-09T21:14:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/258/550/12550258.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/258/550/12550258.png', 'institution': 'Bucknell', 'institutionKey': 24207, 'institutionRootPath': 'https://247sports.com/college/bucknell', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/258/550/12550258.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/258/550/12550258.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/251/483/8483251.png,https://s3media.247sports.com/Uploads/Assets/250/483/8483250.png,Air Force,24078,https://247sports.com/college/air-force,https://s3media.247sports.com/Uploads/Assets/251/483/8483251.png,https://s3media.247sports.com/Uploads/Assets/251/483/8483251.png,2026-05-09T21:14:00Z,2026-05-09T21:14:00Z,,,0,2026
https://s3media.247sports.com/Uploads/Assets/289/714/13714289.jpg,Immediate,,2026-05-01T05:00:00Z,Rrezon,7-2,,,HS,46166225,Elezaj,2026-06-06T03:00:10Z,https://247sports.com/player/rrezon-elezaj-46166225/college-358466,C,11,Center,35,,,,,,2025-06-01T05:00:00Z,,Committed,2026-05-09T20:49:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/959/549/12549959.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/955/549/12549955.png', 'institution': 'Appalachian State', 'institutionKey': 24224, 'institutionRootPath': 'https://247sports.com/college/appalachian-state', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/959/549/12549959.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/959/549/12549959.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,UConn,24032,https://247sports.com/college/uconn,https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,2026-05-09T20:49:00Z,2026-05-09T20:49:00Z,,,250,2026
https://s3media.247sports.com/Uploads/Assets/270/661/13661270.jpeg,Immediate,,2026-05-01T20:55:00Z,Harrison,6-1,,,HS,46165703,Reede,2026-06-06T03:00:10Z,https://247sports.com/player/harrison-reede-46165703/college-356524,SG,9,Guard,32,,,,,,2024-06-30T20:54:00Z,,Committed,2026-05-09T00:54:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/607/61/11061607.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/606/61/11061606.png', 'institution': 'Buffalo', 'institutionKey': 24068, 'institutionRootPath': 'https://247sports.com/college/buffalo', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/966/631/12631966.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/607/61/11061607.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/610/517/12517610.png,https://s3media.247sports.com/Uploads/Assets/610/517/12517610.png,Incarnate Word,25122,https://247sports.com/college/uiw,https://s3media.247sports.com/Uploads/Assets/610/517/12517610.png,https://s3media.247sports.com/Uploads/Assets/610/517/12517610.png,2026-05-09T00:54:00Z,2026-05-09T00:54:00Z,,,173,2026
https://s3media.247sports.com/Uploads/Assets/907/357/12357907.jpg,Immediate,,2026-05-01T05:00:00Z,Khalil,6-3,,,HS,46128477,London,2026-06-06T03:00:10Z,https://247sports.com/player/khalil-london-46128477/college-324369,CG,9,Guard,36,,,,,,2024-07-01T05:00:00Z,,Committed,2026-05-09T00:50:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/137/829/7829137.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/137/829/7829137.png', 'institution': 'Louisiana-Monroe', 'institutionKey': 24112, 'institutionRootPath': 'https://247sports.com/college/louisiana-monroe', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/137/829/7829137.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/137/829/7829137.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/244/550/12550244.png,https://s3media.247sports.com/Uploads/Assets/244/550/12550244.png,Tennessee State,24204,https://247sports.com/college/tennessee-state,https://s3media.247sports.com/Uploads/Assets/244/550/12550244.png,https://s3media.247sports.com/Uploads/Assets/244/550/12550244.png,2026-05-09T00:50:00Z,2026-05-09T00:50:00Z,,,185,2026
https://s3media.247sports.com/Uploads/Assets/367/677/13677367.jpeg,Immediate,,2026-05-01T16:12:00Z,Andrew,6-4,,,HS,46165907,Phillips,2026-06-06T03:00:10Z,https://247sports.com/player/andrew-phillips-46165907/college-357350,SG,9,Guard,32,,,,,,2023-06-30T17:41:00Z,,Committed,2026-05-09T00:19:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/765/544/12544765.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/765/544/12544765.png', 'institution': 'George Washington', 'institutionKey': 24319, 'institutionRootPath': 'https://247sports.com/college/george-washington', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/765/544/12544765.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/765/544/12544765.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/266/550/12550266.png,https://s3media.247sports.com/Uploads/Assets/266/550/12550266.png,Lafayette,24212,https://247sports.com/college/lafayette,https://s3media.247sports.com/Uploads/Assets/266/550/12550266.png,https://s3media.247sports.com/Uploads/Assets/266/550/12550266.png,2026-05-09T00:19:00Z,2026-05-09T00:19:00Z,,,210,2026
https://s3media.247sports.com/Uploads/Assets/157/688/13688157.jpeg,Immediate,,2026-05-01T15:22:00Z,Travelle,6-5,,,HS,46166021,Bryson,2026-06-06T03:00:10Z,https://247sports.com/player/travelle-bryson-46166021/college-357723,SF,10,Forward,33,,,,,,2024-06-30T19:58:00Z,,Committed,2026-05-08T20:46:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/402/550/12550402.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/402/550/12550402.png', 'institution': 'Western Carolina', 'institutionKey': 24231, 'institutionRootPath': 'https://247sports.com/college/western-carolina', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/402/550/12550402.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/402/550/12550402.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/193/550/12550193.png,https://s3media.247sports.com/Uploads/Assets/193/550/12550193.png,Howard,24175,https://247sports.com/college/howard,https://s3media.247sports.com/Uploads/Assets/193/550/12550193.png,https://s3media.247sports.com/Uploads/Assets/193/550/12550193.png,2026-05-08T20:46:00Z,2026-05-08T20:46:00Z,,,185,2026
https://s3media.247sports.com/Uploads/Assets/192/740/13740192.jpg,Immediate,,2026-05-01T05:00:00Z,Koron,6-7,,,HS,46140225,Davis,2026-06-06T03:00:10Z,https://247sports.com/player/koron-davis-46140225/college-358722,SG,9,Guard,32,,,,,,2025-06-01T05:00:00Z,,Committed,2026-05-08T19:30:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/159/550/12550159.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/159/550/12550159.png', 'institution': 'Bethune-Cookman', 'institutionKey': 24171, 'institutionRootPath': 'https://247sports.com/college/bethune-cookman', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/159/550/12550159.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/159/550/12550159.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/2/621/12621002.png,https://s3media.247sports.com/Uploads/Assets/3/621/12621003.png,Alabama A&M,24241,https://247sports.com/college/aamu,https://s3media.247sports.com/Uploads/Assets/3/621/12621003.png,https://s3media.247sports.com/Uploads/Assets/2/621/12621002.png,2026-05-08T19:30:00Z,2026-05-08T19:30:00Z,,,185,2026
https://s3media.247sports.com/Uploads/Assets/592/356/13356592.jpg,Immediate,,2026-04-06T19:28:00Z,Ibrahim,6-9,,,HS,46143091,Souare,2026-06-06T03:00:10Z,https://247sports.com/player/ibrahim-souare-46143091/college-345938,PF,10,Forward,34,,,,,,2025-08-01T05:00:00Z,,Committed,2026-05-08T19:09:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/891/542/12542891.png', 'institution': 'Pittsburgh', 'institutionKey': 24034, 'institutionRootPath': 'https://247sports.com/college/pittsburgh', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/516/617/12617516.png,https://s3media.247sports.com/Uploads/Assets/517/617/12617517.png,Syracuse,24037,https://247sports.com/college/syracuse,https://s3media.247sports.com/Uploads/Assets/517/617/12617517.png,https://s3media.247sports.com/Uploads/Assets/516/617/12617516.png,2026-05-08T19:09:00Z,2026-05-08T19:09:00Z,,,225,2026
https://s3media.247sports.com/Uploads/Assets/577/702/13702577.jpg,Immediate,,2026-05-01T05:00:00Z,Brady,6-7,,,HS,46153448,Swartz,2026-06-06T03:00:10Z,https://247sports.com/player/brady-swartz-46153448/college-358257,SF,10,Forward,33,,,,,,2025-06-01T05:00:00Z,,Committed,2026-05-08T16:21:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/479/827/7827479.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/479/827/7827479.png', 'institution': 'Oakland', 'institutionKey': 24395, 'institutionRootPath': 'https://247sports.com/college/oakland', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/479/827/7827479.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/479/827/7827479.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/129/547/12547129.png,https://s3media.247sports.com/Uploads/Assets/129/547/12547129.png,Western Michigan,24077,https://247sports.com/college/western-michigan,https://s3media.247sports.com/Uploads/Assets/129/547/12547129.png,https://s3media.247sports.com/Uploads/Assets/129/547/12547129.png,2026-05-08T16:21:00Z,2026-05-08T16:21:00Z,,,194,2026
https://s3media.247sports.com/Uploads/Assets/895/844/13844895.jpeg,Immediate,,2026-05-01T14:00:00Z,Junjie,6-9,,,HS,46166962,Wang,2026-06-06T03:00:10Z,https://247sports.com/player/junjie-wang-46166962/college-359766,PF,10,Forward,34,,,,,,2023-06-30T14:00:00Z,,Committed,2026-05-08T02:02:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/641/333/13333641.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/641/333/13333641.png', 'institution': 'UMass', 'institutionKey': 24146, 'institutionRootPath': 'https://247sports.com/college/massachusetts', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/641/333/13333641.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/641/333/13333641.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/647/551/12551647.png,https://s3media.247sports.com/Uploads/Assets/648/551/12551648.png,San Francisco,24350,,https://s3media.247sports.com/Uploads/Assets/647/551/12551647.png,https://s3media.247sports.com/Uploads/Assets/647/551/12551647.png,2026-05-08T02:02:00Z,2026-05-08T02:02:00Z,,,250,2026
https://s3media.247sports.com/Uploads/Assets/77/707/13707077.jpg,Immediate,,2026-05-01T05:00:00Z,Jermaine,6-1,,,HS,46143177,Washington,2026-06-06T03:00:10Z,https://247sports.com/player/jermaine-washington-46143177/college-323559,PG,9,Guard,31,,,,,,2024-08-01T05:00:00Z,,Committed,2026-05-08T01:22:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/861/722/11722861.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/861/722/11722861.png', 'institution': 'New Mexico State', 'institutionKey': 24123, 'institutionRootPath': 'https://247sports.com/college/new-mexico-state', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/861/722/11722861.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/861/722/11722861.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png,https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png,San Jose State,24124,https://247sports.com/college/san-jose-state,https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png,https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png,2026-05-08T01:22:00Z,2026-05-08T01:22:00Z,,,180,2026
https://s3media.247sports.com/Uploads/Assets/487/841/13841487.jpg,Immediate,,2026-05-01T05:00:00Z,Kaseem,6-9,,,HS,46157203,Watson,2026-06-06T03:00:10Z,https://247sports.com/player/kaseem-watson-46157203/college-359748,PF,10,Forward,34,,,,,,2025-06-01T20:21:00Z,,Committed,2026-05-08T01:11:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/299/544/12544299.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/299/544/12544299.png', 'institution': 'East Carolina', 'institutionKey': 24050, 'institutionRootPath': 'https://247sports.com/college/east-carolina', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/299/544/12544299.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/299/544/12544299.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/447/61/11061447.png,https://s3media.247sports.com/Uploads/Assets/447/61/11061447.png,UTEP,24061,https://247sports.com/college/utep,https://s3media.247sports.com/Uploads/Assets/447/61/11061447.png,https://s3media.247sports.com/Uploads/Assets/447/61/11061447.png,2026-05-08T01:11:00Z,2026-05-08T01:11:00Z,,,190,2026
https://s3media.247sports.com/Uploads/Assets/615/360/13360615.jpg,Immediate,,2026-05-01T05:00:00Z,Keziah,6-3,,,HS,46154778,Ekissi,2026-06-06T03:00:10Z,https://247sports.com/player/keziah-ekissi-46154778/college-346085,PG,9,Guard,31,,,,,,2025-06-01T05:00:00Z,,Committed,2026-05-07T21:15:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/29/547/12547029.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/29/547/12547029.png', 'institution': 'Cal State Northridge', 'institutionKey': 24374, 'institutionRootPath': 'https://247sports.com/college/cal-state-northridge', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/29/547/12547029.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/29/547/12547029.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/71/482/8482071.png,https://s3media.247sports.com/Uploads/Assets/71/482/8482071.png,Oregon State,24091,https://247sports.com/college/oregon-state,https://s3media.247sports.com/Uploads/Assets/71/482/8482071.png,https://s3media.247sports.com/Uploads/Assets/71/482/8482071.png,2026-05-07T21:15:00Z,2026-05-07T21:15:00Z,,,210,2026
https://s3media.247sports.com/Uploads/Assets/127/675/13675127.jpeg,Immediate,,2026-05-01T21:59:00Z,Jalyke,6-0,,,HS,46165857,Gaines-Wyatt,2026-06-06T03:00:10Z,https://247sports.com/player/jalyke-gaines-wyatt-46165857/college-357137,PG,9,Guard,31,,,,,,2025-06-30T15:10:00Z,,Committed,2026-05-07T20:53:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/746/535/8535746.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/746/535/8535746.png', 'institution': 'Southern Miss', 'institutionKey': 24056, 'institutionRootPath': 'https://247sports.com/college/southern-mississippi', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/746/535/8535746.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/746/535/8535746.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/54/550/12550054.png,https://s3media.247sports.com/Uploads/Assets/54/550/12550054.png,Hampton,24174,https://247sports.com/college/hampton,https://s3media.247sports.com/Uploads/Assets/54/550/12550054.png,https://s3media.247sports.com/Uploads/Assets/54/550/12550054.png,2026-05-07T20:53:00Z,2026-05-07T20:53:00Z,,,186,2026
https://s3media.247sports.com/Uploads/Assets/787/706/13706787.jpeg,Immediate,,2026-05-01T18:13:00Z,Zavier,6-7,,,HS,46166183,Fitch,2026-06-06T03:00:10Z,https://247sports.com/player/zavier-fitch-46166183/college-358328,SF,10,Forward,33,,,,,,2024-06-30T15:58:00Z,,Committed,2026-05-07T20:52:00Z,"[{'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png', 'institution': 'UNC Greensboro', 'institutionKey': 24352, 'institutionRootPath': 'https://247sports.com/college/uncg', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png', 'logo': 'https://s3media.247sports.com/Uploads/Assets/792/551/12551792.png', 'percentage': 0, 'transferred': True}]",https://s3media.247sports.com/Uploads/Assets/573/829/7829573.png,https://s3media.247sports.com/Uploads/Assets/573/829/7829573.png,Wagner,24197,https://247sports.com/college/wagner,https://s3media.247sports.com/Uploads/Assets/573/829/7829573.png,https://s3media.247sports.com/Uploads/Assets/573/829/7829573.png,2026-05-07T20:52:00Z,2026-05-07T20:52:00Z,,,210,2026
